Data type,Month,Region,Scenario,Sub-Technology,To D,Value
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,15:30,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,15:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,16:00,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,16:00,0:01
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,16:30,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,16:30,0:02
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,17:00,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,17:00,0:02
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,17:30,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,17:30,0:02
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,18:00,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,18:00,0:02
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,18:30,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,18:30,0:02
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,19:00,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,19:00,0:02
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,19:30,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,19:30,0:01
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,20:00,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,20:00,0:02
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,20:30,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,20:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,21:00,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,21:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,21:30,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,21:30,0:02
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,22:00,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,22:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,22:30,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,22:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,23:00,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,23:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Utility BESS,23:30,
Generation (GWh),11,Chugoku,2025_Historical data,Utility BESS,23:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,0:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,0:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,0:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,0:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,1:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,1:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,1:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,1:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,2:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,2:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,2:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,2:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,3:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,3:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,3:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,3:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,4:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,4:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,4:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,4:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,5:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,5:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,5:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,5:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,6:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,6:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,6:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,6:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,7:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,7:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,7:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,7:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,8:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,8:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,8:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,8:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,9:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,9:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,9:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,9:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,10:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,10:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,10:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,10:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,11:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,11:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,11:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,11:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,12:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,12:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,12:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,12:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,13:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,13:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,13:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,13:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,14:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,14:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,14:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,14:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,15:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,15:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,15:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,15:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,16:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,16:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,16:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,16:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,17:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,17:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,17:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,17:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,18:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,18:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,18:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,18:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,19:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,19:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,19:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,19:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,20:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,20:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,20:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,20:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,21:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,21:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,21:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,21:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,22:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,22:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,22:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,22:30,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,23:00,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,23:00,0:00
Curtailment (GWh),11,Chugoku,2025_Historical data,Thermal,23:30,
Generation (GWh),11,Chugoku,2025_Historical data,Thermal,23:30,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,0:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,0:00,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,0:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,0:30,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,1:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,1:00,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,1:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,1:30,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,2:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,2:00,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,2:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,2:30,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,3:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,3:00,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,3:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,3:30,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,4:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,4:00,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,4:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,4:30,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,5:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,5:00,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,5:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,5:30,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,6:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,6:00,0:00
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,6:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,6:30,0:52
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,7:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,7:00,3:57
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,7:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,7:30,6:46
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,8:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,8:00,9:36
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,8:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,8:30,11:44
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,9:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,9:00,12:47
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,9:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,9:30,13:50
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,10:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,10:00,13:54
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,10:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,10:30,14:11
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,11:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,11:00,14:05
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,11:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,11:30,13:48
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,12:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,12:00,13:03
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,12:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,12:30,12:11
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,13:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,13:00,10:58
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,13:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,13:30,8:58
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,14:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,14:00,6:38
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,14:30,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,14:30,4:27
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,15:00,0:00
Generation (GWh),11,Hokkaido,2025_Historical data,Solar,15:00,2:01
Curtailment (GWh),11,Hokkaido,2025_Historical data,Solar,15:30,0:00
